ID,UUID,SECURITY_CODE,SECURITY_NAME,ACCOUNTING_YEAR,DATA_YEAR,IS_DELETE,CONTEXTREF,CREATETIME,REPORT_TYPE,STAMP,PAGE_INDEX,SOURCE_URL,BAME00000M,BAME00010M,BAME00020M,BAME00030M,BAME00040M,BAME00050M,BAME00060M,BAME00070M,BAME00080M,BAME00090M,BAME00100M,BAME00110M,BAME00120M,BAME00130M,BAME00140M,BAME00150M,BAME00160M,BAME00170M,BAME00180M,BAME00190M,BAME00200M,BAME00210M,BAME00220M,BAME00230M,BAME00240M,BAME00250M,BAME00260M,BAME00270M,BAME00280M,BAME00290M,BAME00300M,BAME00310M,BAME00320M,BAME00330M,BAME00340M,BAME00350M,BAME00360M,BAME00370M,BAME00380M,BAME00390M,BAME00400M,BAME00410M,BAME00420M,BAME00430M,BAME00440M,BAME00450M,BAME00460M,BAME00470M,BAME00480M,BAME00490M,BAME00500M,BAME00510M,BAME00520M,BAME00530M,BAME00540M,BAME00550M,BAME00560M,BAME00570M,BAME00580M,BAME00590M,BAME00600M,BAME00610M,BAME00620M,BAME00630M,BAME00640M,BAME00650M,BAME00660M,BAME00670M,BAME00680M,BAME00690M,BAME00700M,BAME00710M,BAME00720M,BAME00730M,BAME00740M,BAME00750M,BAME00760M,BAME00770M,BAME00780M,BAME00790M,BAME00800M,BAME00810M,BAME00820M,BAME00830M,BAME00840M,BAME00850M,BAME00860M,BAME00870M,BAME00880M,BAME00890M,BAME00900M,BAME00910M,BAME00920M,BAME00930M,BAME00940M,BAME00950M,BAME00960M,BAME00970M,BAME00980M,BAME00990M,BAME01000M,BAME01010M,BAME01020M,BAME01030M,BAME01040M,BAME01050M,BAME01060M,BAME01070M,BAME01080M,BAME01090M,BAME01100M,BAME01110M,BAME01120M,BAME01130M,BAME01140M,BAME01150M,BAME01160M,BAME01170M,BAME01180M,BAME01190M,BAME01200M,BAME01210M,BAME01220M,BAME01230M,BAME01240M,BAME01250M,BAME01260M,BAME01270M,BAME01280M,BAME01290M,BAME01300M,BAME01310M,BAME01320M,BAME01330M,BAME01340M,BAME01350M,BAME01360M,BAME01370M,BAME01380M,BAME01390M,BAME01400M,BAME01410M,BAME01420M,BAME01430M,BAME01440M,BAME01450M,BAME01460M,BAME01470M,BAME01480M,BAME01490M,BAME01500M,BAME01510M,BAME01520M,BAME01530M,BAME01540M,BAME01550M,BAME01560M,BAME01570M,BAME01580M,BAME01590M,BAME01600M,BAME01610M,BAME01620M,BAME01630M,BAME01640M,BAME01650M,BAME01660M,BAME01670M,BAME01680M,BAME01690M,BAME01700M,BAME01710M,BAME01720M,BAME01730M,BAME01740M,BAME01750M,BAME01760M,BAME01770M,BAME01780M,BAME01790M,BAME01800M,BAME01810M,BAME01820M,BAME01830M,BAME01840M,BAME01850M,BAME01860M,BAME01870M,BAME01880M,BAME01890M,BAME01900M,BAME01910M,BAME01920M,BAME01930M,BAME01940M,BAME01950M,BAME01960M,BAME01970M,BAME01980M,BAME01990M,BAME02000M,BAME02010M,BAME02020M,BAME02030M,BAME02040M,BAME02050M,BAME02060M,BAME02070M,BAME02080M,BAME02090M,BAME02100M,BAME02110M,BAME02120M,BAME02130M,BAME02140M,BAME02150M,BAME02160M,BAME02170M,BAME02180M,BAME02190M,BAME02200M,BAME02210M,BAME02220M,BAME02230M,BAME02240M,BAME02250M,BAME02260M,BAME02270M,BAME02280M,BAME02290M,BAME02300M,BAME02310M,BAME02320M,BAME02330M,BAME02340M,BAME02350M,BAME02360M,BAME02370M,BAME02380M,BAME02390M,BAME02400M,BAME02410M,BAME02420M,BAME02430M,BAME02440M,BAME02450M,BAME02460M,BAME02470M,BAME02480M
55511,2f3d5e3e2a6959e08ad843c2a0c1d45e,430135,三益能环,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,35,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524738349_810505.pdf,,,1,7505168.64,,,,,,,,,,,,,,,,,,,,,,42744427.83,,,,,,3172149.63,,,,,,,,,,,,,,,,,,,,,,,,,,3248700.42,,,,,,,,6675519.07,,,,,,,,,,,,,,,,3522890.38,,,66868855.98,1,,,,,,,,,,,,,,,,,31112207.4,,,,,,895902.79,,,,,,,,,,,,4604725.23,,,,,,49876,,,571817.49,,10627559.16,47862088.07,,114730944.1,,1,17000000,,,,,,,,,,,,,,,11916103.23,1214100.96,,,,,,,,,875359.87,,,7717546.39,,,,,1129572.44,,,,,,,,,10096962.38,,,,,,,,,,,,,,,,,3486098.76,,53435744.03,1,,,,,,,,,,5067735.32,,,,,,,,,,5067735.32,,58503479.35,1,35050000,,,,,,,,,18902213.13,,,,1773093.76,,,,,-4638742.09,,,,51086564.8,5140899.9,56227464.7,114730944.1
55512,2f3d5e3e2a6959e08ad843c2a0c1d45e,430135,三益能环,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,35,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524738349_810505.pdf,,,1,2945865.11,,,,,,,,,,,,,,,,,,,,,1300000,30049012.29,,,,,,9986067.27,,,,,,,,,,,,,,,,,,,,,,,,,,2193450.28,,,,,,,,6989122.55,,,,,,,,,,,,,,,,1769867.65,,,55233385.15,1,,,,,,,,,,,,,,,,,19155738.57,,,,,,2013994.07,,,,,,,,,,,,4722862.52,,,,,,99868,,,275746.56,,,26268209.72,,81501594.87,,1,13000000,,,,,,,,,,,,,,,7634820.17,875607.69,,,,,,,,,845513.93,,,5594731.93,,,,,771780.81,,,,,,,,,14452864.28,,,,,,,,,,,,,,,,,,,43175318.81,1,,,,,,,,,,,,,,,,,,,,,,43175318.81,1,32610000,,,,,,,,,10188931.9,,,,1334392.16,,,,,-5807048,,,,38326276.06,,38326276.06,81501594.87
47133,4e7a226f975c59d78b0a98c3c9d27d46,430136,国顺投资,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/26,年度报告,2019/2/27,35,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524750795_894605.pdf,,,1,145561323.8,,,,,,,,,,,,,,,,,,,,,,84613185.92,,,,,,25438786.23,,,,,,,,,,,,,,,,,,,,,,,,,,309084293,,,,,,,,102312359.7,,,,,,,,,,,,,,,,17066030.8,,,684075979.5,1,,,,,,,,,12500000,,,,,,,,15865607.19,,,,,,200468732.9,,,,,581780.34,,,,,,,2800835.47,,,,,1088667.69,,,,4963034.35,,749000,239017657.9,,923093637.4,,1,100000000,,,,,,,,,,,,,,52929222.47,168473814.2,312575106.7,,,,,,,,,927957.32,,,9046761.07,,,,,,,,,,,,,,36994972.24,,,,,,,,,,,,,,,,,,,680947834,1,,,,,,,,,,161962042.5,,,,,,452204.5,3090000,,,165504247,,846452081,1,50000000,,,,,,,,,1187209.38,,,,,,,,,25580540.18,,,,76767749.56,-126193.2,76641556.36,923093637.4
47134,4e7a226f975c59d78b0a98c3c9d27d46,430136,国顺投资,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/26,年度报告,2019/2/27,35,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524750795_894605.pdf,,,1,33060981.69,,,,,,,,,,,,,,,,,,,,,,39123006.4,,,,,,20738156.84,,,,,,,,,,,,,,,,,,,,,,,,,,97804912.95,,,,,,,,18975403.61,,,,,,,,,,,,,,,,972210.69,,,210674672.2,1,,,,,,,,,,,,,,,,,15820727.96,,,,,,23864464.17,,,,,581780.34,,,,,,,2843466.75,,,,,1088667.69,,,,1326182.39,,849000,46374289.3,,257048961.5,,1,,,,,,,,,,,,,,,5169000,41926185.67,124158323.3,,,,,,,,,928715.44,,,2036650.99,,,,,,,,,,,,,,36590945.49,,,,,,,,,,,,,,,,,,,210809820.8,1,,,,,,,,,,,,,,,,452204.5,3090000,,,3542204.5,,214352025.3,1,50000000,,,,,,,,,1187209.38,,,,,,,,,-8369053.54,,,,42818155.84,-121219.7,42696936.14,257048961.5
125797,4e7a226f975c59d78b0a98c3c9d27d46,430136,国顺投资,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/26,年度报告,2019/2/28,37,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524750795_894605.pdf,,,1,379250.54,,,,,,,,,,,,,,,,,,,,,,16317546.11,,,,,,543648.4,,,,,,,,,,,,,,,,,,,,,,,,,,200854227.4,,,,,,,,12645722,,,,,,,,,,,,,,,,817562.08,,,231557956.5,1,,,,,,,,,,,17000000,,,,,,857272.92,,,,,,,,,,,,,,,,,,16802.14,,,,,,,,,3347330.63,,,21221405.69,,252779362.2,,1,100000000,,,,,,,,,,,,,,,5343677.83,,,,,,,,,,557796.45,,,708972.12,,,,,,,,,,,,,,115329393.4,,,,,,,,,,,,,,,,,,,221939839.8,1,,,,,,,,,,,,,,,,452204.5,2200000,,,2652204.5,,224592044.3,1,50000000,,,,,,,,,1187209.38,,,,,,,,,-22999891.48,,,,,,28187317.9,252779362.2
125798,4e7a226f975c59d78b0a98c3c9d27d46,430136,国顺投资,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/26,年度报告,2019/2/28,37,http://www.neeq.com.cn/disclosure/2018/2018-04-26/1524750795_894605.pdf,,,1,511747.26,,,,,,,,,,,,,,,,,,,,,,17298671.6,,,,,,946123.8,,,,,,,,,,,,,,,,,,,,,,,,,,18198900.01,,,,,,,,12645722,,,,,,,,,,,,,,,,592338.86,,,50193503.53,1,,,,,,,,,,,17000000,,,,,,1195599.24,,,,,,,,,,,,,,,,,,1633.42,,,,,,,,,466482.69,,,18663715.35,,68857218.88,,1,,,,,,,,,,,,,,,,14089227.83,,,,,,,,,,562423.94,,,1006055.56,,,,,,,,,,,,,,9420890.96,,,,,,,,,,,,,,,,,,,25078598.29,1,,,,,,,,,,,,,,,,452204.5,2200000,,,2652204.5,,27730802.79,1,50000000,,,,,,,,,1187209.38,,,,,,,,,-10060793.29,,,,,,41126416.09,68857218.88
28709,944bba681432580f942e346b63e59e09,430137,润天股份,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/18,年度报告,2019/2/27,35,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040913_729080.pdf,,,1,48452554.42,,,,,,,,,,,,,,,,,,,,,,180939409,,,,,,11589379.91,,,,,,,,,,,,,,,,,,,,,,,,,,6163152.05,,,,,,,,41079211.34,,,,,,,,,,,,,,,,471223.8,,,288694930.6,1,,,,13260000,,,,,,,,,,,,,12899819.92,,,,,,,,,,,,,,,,,,2808503.83,,,,,,86245.96,,,1451187.5,,,30505757.21,,319200687.8,,1,49000000,,,,,,,,,,,,,,,82205380.68,13448142.23,,,,,,,,,2178812.45,,,15519616.33,,,,,203878.17,,,,,,,,,17708263.4,,,,,,,,,,,,,,,,,,,180264093.3,1,30000000,,,,,,,,,,,,,,,,,,,30000000,,210264093.3,1,80000000,,,,,,,,,2460161.34,,,,5729632.55,,,,,20746800.61,,,,108936594.5,,108936594.5,319200687.8
28710,944bba681432580f942e346b63e59e09,430137,润天股份,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/18,年度报告,2019/2/27,35,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040913_729080.pdf,,,1,52388213.47,,,,,,,,,,,,,,,,,,,,,477677.1,167529070.8,,,,,,3646655.54,,,,,,,,,,,,,,,,,,,,,,,,,,17857382.99,,,,,,,,35555288.85,,,,,,,,,,,,,,,,,,,277454288.8,1,,,,13260000,,,,,,,,,,,,,16895713.33,,,,,,,,,,,,,,,,,,3570207.03,,,,,,,,,337117.09,,,34063037.45,,311517326.2,,1,91010000,,,,,,,,,,,,,,,55561452.9,16868075.57,,,,,,,,,470879.22,,,18707697.18,,,,,,,,,,,,,,21393213.6,,,,,,,,,,,,,,,,,,,204011318.5,1,,,,,,,,,,,,,,,,,,,,,,204011318.5,1,50000000,,,,,,,,,2460161.34,,,,5551169.13,,,,,49494677.3,,,,107506007.8,,107506007.8,311517326.2
102483,944bba681432580f942e346b63e59e09,430137,润天股份,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/18,年度报告,2019/2/28,37,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040913_729080.pdf,,,1,47301654.83,,,,,,,,,,,,,,,,,,,,,,180074385.4,,,,,,9695076.89,,,,,,,,,,,,,,,,,,,,,,,,,,6163152.05,,,,,,,,40448093.4,,,,,,,,,,,,,,,,408872.54,,,284091235.2,1,,,,10000000,,,,,,,15000000,,,,,,12804790.07,,,,,,,,,,,,,,,,,,2808503.83,,,,,,86245.96,,,1350674.23,,,42050214.09,,326141449.2,,1,49000000,,,,,,,,,,,,,,,82180080.53,13129144.48,,,,,,,,,2178812.45,,,15435236.26,,,,,203878.17,,,,,,,,,24268021.62,,,,,,,,,,,,,,,,,,,186395173.5,1,30000000,,,,,,,,,,,,,,,,,,,30000000,,216395173.5,1,80000000,,,,,,,,,2460161.34,,,,5728611.44,,,,,21557502.95,,,,,,109746275.7,326141449.2
102484,944bba681432580f942e346b63e59e09,430137,润天股份,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/18,年度报告,2019/2/28,37,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524040913_729080.pdf,,,1,50633149.68,,,,,,,,,,,,,,,,,,,,,347432.1,166423172.2,,,,,,3445284.79,,,,,,,,,,,,,,,,,,,,,,,,,,14947382.99,,,,,,,,34627301.21,,,,,,,,,,,,,,,,,,,270423723,1,,,,10000000,,,,,,,15000000,,,,,,16734797.72,,,,,,,,,,,,,,,,,,3570207.03,,,,,,,,,259722.52,,,45564727.27,,315988450.2,,1,91000000,,,,,,,,,,,,,,,55435058.98,16441070.57,,,,,,,,,432850.61,,,18606701.68,,,,,,,,,,,,,,26111126.84,,,,,,,,,,,,,,,,,,,208026808.7,1,,,,,,,,,,,,,,,,,,,,,,208026808.7,1,50000000,,,,,,,,,2460161.34,,,,5550148.02,,,,,49951332.19,,,,,,107961641.6,315988450.2
102273,94f79ad019fa59b88e0d81f104a59b19,430138,国电武仪,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/4,年度报告,2019/2/28,45,http://www.neeq.com.cn/disclosure/2018/2018-04-04/1522827351_828436.pdf,,,1,61549968.23,,,,,,,,,,,,,,,,,,,,,5111423.12,20360570.48,,,,,,20209.13,,,,,,,,,,,,,,,,,,,,,,,,,,807124.89,,,,,,,,14992245.01,,,,,,,,,,,,,,,,191383.65,,,103032924.5,1,,,,,,,,,,,2709721.61,,,,,,11120038.08,,,,,,,,,,,,,,,,,,96117.43,,,,,,,,,594722.77,,,14520599.89,,117553524.4,,1,,,,,,,,,,,,,,,,14840846.25,1765298.78,,,,,,,,,530516.83,,,232804.71,,,,,,,,,,,,,,126703.53,,,,,,,,,,,,,,,,,,,17496170.1,1,,,,,,,,,,,,,,,,,,,,,,17496170.1,1,32000000,,,,,,,,,6790785.22,,,,6219429.76,,,,,55047139.32,,,,,,100057354.3,117553524.4
102274,94f79ad019fa59b88e0d81f104a59b19,430138,国电武仪,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/4,年度报告,2019/2/28,45,http://www.neeq.com.cn/disclosure/2018/2018-04-04/1522827351_828436.pdf,,,1,53048031.96,,,,,,,,,,,,,,,,,,,,,339318.03,21290416.32,,,,,,2650.1,,,,,,,,,,,,,,,,,,,,,,,,,,898693.62,,,,,,,,18352919.5,,,,,,,,,,,,,,,,956916.17,,,94888945.7,1,,,,,,,,,,,2709721.61,,,,,,11571813.5,,,,,,,,,,,,,,,,,,89484.47,,,,,,,,,509148.3,,,14880167.88,,109769113.6,,1,,,,,,,,,,,,,,,,18855570.11,1327810.19,,,,,,,,,481345.67,,,132995.56,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,20801721.53,1,,,,,,,,,,,,,,,,,,,,,,20801721.53,1,32000000,,,,,,,,,6790785.22,,,,5110433.53,,,,,45066173.3,,,,,,88967392.05,109769113.6
28555,94f79ad019fa59b88e0d81f104a59b19,430138,国电武仪,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/4,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-04/1522827351_828436.pdf,,,1,73524875.94,,,,,,,,,,,,,,,,,,,,,5111423.12,20379570.48,,,,,,20209.13,,,,,,,,,,,,,,,,,,,,,,,,,,820716.23,,,,,,,,8077062.93,,,,,,,,,,,,,,,,314779.84,,,108248637.7,1,,,,,,,,,,,,,,,,,11177866.98,,,,,,,,,,,,,,,,,,101676.04,,,,,,,,,594980.07,,,11874523.09,,120123160.8,,1,,,,,,,,,,,,,,,,3981198.25,1765298.78,,,,,,,,,903320.64,,,1467160.26,,,,,,,,,,,,,,110031.53,,,,,,,,,,,,,,,,,,,8227009.46,1,,,,,,,,,,,,,,,,,,,,,,8227009.46,1,32000000,,,,,,,,,6021063.61,,,,6219429.76,,,,,67655657.93,,,,111896151.3,,111896151.3,120123160.8
28556,94f79ad019fa59b88e0d81f104a59b19,430138,国电武仪,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/4,年度报告,2019/2/27,42,http://www.neeq.com.cn/disclosure/2018/2018-04-04/1522827351_828436.pdf,,,1,58963393.7,,,,,,,,,,,,,,,,,,,,,339318.03,21290416.32,,,,,,2650.1,,,,,,,,,,,,,,,,,,,,,,,,,,911215.74,,,,,,,,10771551.91,,,,,,,,,,,,,,,,1096289.87,,,93374835.67,1,,,,,,,,,,,,,,,,,11663829.18,,,,,,,,,,,,,,,,,,96343.04,,,,,,,,,509247.16,,,12269419.38,,105644255.1,,1,,,,,,,,,,,,,,,,3592128.11,1327810.19,,,,,,,,,848357.76,,,950931.38,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,6723227.44,1,,,,,,,,,,,,,,,,,,,,,,6723227.44,1,32000000,,,,,,,,,6021063.61,,,,5110433.53,,,,,55789530.47,,,,98921027.61,,98921027.61,105644255.1
15759,c4ebbec4fdd958de82d05b2fb0eeb668,430139,华岭股份,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/19,年度报告,2019/2/27,41,http://www.neeq.com.cn/disclosure/2018/2018-04-19/1524127249_390368.pdf,,,1,189517113.6,,,,,,,,,,,,,,,,,,,,,7163870.97,19564510.22,,,,,,552589.81,,,,,,,,,,,,,,,,,,887665.37,,,,,,,,1252928.44,,,,,,,,28228.94,,,,,,,,,,,,,,,,16843077.4,,,235809984.8,1,,,,,,,,,,,,,,,,,74201586.57,,,,,,35053455.43,,,,,,,,,,,,,,,,,,6833853.57,,,5206223.97,,,121295119.5,,357105104.3,,1,,,,,,,,,,,,,,,,4142306.82,1914693.6,,,,,,,,,4700000,,,604610.85,,,,,,,,,,,,,,310161.72,,,,,,,,,,,,,,,,,,55141476.38,66813249.37,1,,,,,,,,,,,,,,,,,8651394.4,,,8651394.4,,75464643.77,1,189000000,,,,,,,,,15093536.01,,,,22107692.47,,,,,55439232.05,,,,281640460.5,,281640460.5,357105104.3
15760,c4ebbec4fdd958de82d05b2fb0eeb668,430139,华岭股份,2017/12/31,2016/12/31,0,合并上年年初至报告期末,2018/4/19,年度报告,2019/2/27,41,http://www.neeq.com.cn/disclosure/2018/2018-04-19/1524127249_390368.pdf,,,1,243426630.7,,,,,,,,,,,,,,,,,,,,,,21957910.15,,,,,,550919.02,,,,,,,,,,,,,,,,,,1630724.62,,,,,,,,2597428.03,,,,,,,,40756.65,,,,,,,,,,,,,,,,7615595.66,,,277819964.8,1,,,,,,,,,,,,,,,,,66818128.35,,,,,,14032157.26,,,,,,,,,,,,,,,,,,,,,7827743.88,,1848650,90526679.49,,368346644.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,,,13803659.29,,,,,,,,,,,,,,334281.28,,,,,,,,,,,,,,,,,,68592533.05,85730473.62,1,,,,,,,,,,,,,,,,,9497690.43,,,9497690.43,,95228164.05,1,126000000,,,,,,,,,15093536.01,,,,18735494.44,,,,,113289449.8,,,,273118480.3,,273118480.3,368346644.3
133961,3607a2feac0559199e47ae5807f192ef,430140,新眼光,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/18,年度报告,2019/2/28,47,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524039094_491883.pdf,,,1,106864715.7,,,,,,,,,,,,,,,,,,,,,,80821449.51,,,,,,24745389.07,,,,,,,,,,,,,,,,,,,,,,,,,,1275177.24,,,,,,,,53455740.69,,,,,,,,,,,,,,,,6728370.26,,,273890842.5,1,,,,,,,,,,,21786000,,,,,,67630142.97,,,,,,,,,,,,,,,,,,21991.65,,,,,,822752.99,,,136307.98,,,90397195.59,,364288038,,1,20000000,,,,,,,,,,,,,,,6946516.18,12453586.06,,,,,,,,,693350.86,,,4267156.37,,,,,,,,,,,,,,501910.59,,,,,,,,,,,,,,,,,30000000,,74862520.06,1,,,,,,,,,,,,,,,,,2190000,,,2190000,,77052520.06,1,163802421,,,,,,,,,3160705.25,,,,15363053.92,,,,,104909337.8,,,,,,287235518,364288038
133962,3607a2feac0559199e47ae5807f192ef,430140,新眼光,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/18,年度报告,2019/2/28,47,http://www.neeq.com.cn/disclosure/2018/2018-04-18/1524039094_491883.pdf,,,1,125966429.9,,,,,,,,,,,,,,,,,,,,,,54311610.05,,,,,,22647544.04,,,,,,,,,,,,,,,,,,,,,,,,,,2331600.31,,,,,,,,32573269.09,,,,,,,,,,,,,,,,,,,237830453.4,1,,,,,,,,,,,5000000,,,,,,18945764.23,,,,,,,,,,,,,,,,,,49921.57,,,,,,,,,87694.22,,23714571.38,47797951.4,,285628404.8,,1,10000000,,,,,,,,,,,,,,,673622.9,14725285,,,,,,,,,,,,1529645.16,,,,,,,,,,,,,,492025.71,,,,,,,,,,,,,,,,,,,27420578.77,1,,,,,,,,,,,,,,,,,816000,,,816000,,28236578.77,1,86211801,,,,,,,,,80751325.25,,,,12378684.73,,,,,78050015.06,,,,,,257391826,285628404.8
132231,3b17a891efa35d7fbe73858c4395e48c,430140,新眼光,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/5/14,年度报告,2019/2/28,47,http://www.neeq.com.cn/disclosure/2018/2018-05-14/1526290924_595989.pdf,,,1,106864715.7,,,,,,,,,,,,,,,,,,,,,,80821449.51,,,,,,24745389.07,,,,,,,,,,,,,,,,,,,,,,,,,,1275177.24,,,,,,,,53455740.69,,,,,,,,,,,,,,,,6728370.26,,,273890842.5,1,,,,,,,,,,,21786000,,,,,,67630142.97,,,,,,,,,,,,,,,,,,21991.65,,,,,,822752.99,,,136307.98,,,90397195.59,,364288038,,1,20000000,,,,,,,,,,,,,,,6946516.18,12453586.06,,,,,,,,,693350.86,,,4267156.37,,,,,,,,,,,,,,501910.59,,,,,,,,,,,,,,,,,30000000,,74862520.06,1,,,,,,,,,,,,,,,,,2190000,,,2190000,,77052520.06,1,163802421,,,,,,,,,3160705.25,,,,15363053.92,,,,,104909337.8,,,,,,287235518,364288038
132232,3b17a891efa35d7fbe73858c4395e48c,430140,新眼光,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/5/14,年度报告,2019/2/28,47,http://www.neeq.com.cn/disclosure/2018/2018-05-14/1526290924_595989.pdf,,,1,125966429.9,,,,,,,,,,,,,,,,,,,,,,54311610.05,,,,,,22647544.04,,,,,,,,,,,,,,,,,,,,,,,,,,2331600.31,,,,,,,,32573269.09,,,,,,,,,,,,,,,,,,,237830453.4,1,,,,,,,,,,,5000000,,,,,,18945764.23,,,,,,,,,,,,,,,,,,49921.57,,,,,,,,,87694.22,,23714571.38,47797951.4,,285628404.8,,1,10000000,,,,,,,,,,,,,,,673622.9,14725285,,,,,,,,,,,,1529645.16,,,,,,,,,,,,,,492025.71,,,,,,,,,,,,,,,,,,,27420578.77,1,,,,,,,,,,,,,,,,,816000,,,816000,,28236578.77,1,86211801,,,,,,,,,80751325.25,,,,12378684.73,,,,,78050015.06,,,,,,257391826,285628404.8
115819,6bd64b16761956ff98c21b7f5e504474,430141,久日新材,2017/12/31,2017/12/31,0,母公司年初至报告期末,2018/4/25,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524662674_270150.pdf,,,1,44849717.88,,,,,,,,,,,,,,,,,,,,,200000,268208514.1,,,,,,3575781.9,,,,,,,,,,,,,,,,,,790407.55,,,,,,,,27972879.98,,,,,,,,62887221.92,,,,,,,,,,,,,,,,,,,408484523.3,1,,,,2100000,,,,,,,379000000,,,,,,13506744.76,,,,,,,,,,,,,,,,,,5616458.85,,,,,,86857.47,,,1082743.57,,11153846.7,412546651.4,,821031174.7,,1,114454638.9,,,,,,,,,,,,,,33300000,67237037.99,1770670.19,,,,,,,,,2849855.75,,,2449908.84,,,,,353331.03,,,,,,,,,178852.36,,,,,,,,,,,,,,,,,8000000,,230594295.1,1,,,,,,,,,,,,,,906603.77,,,,,,906603.77,,231500898.8,1,79470000,,,,,,,,,305903687.4,,,,22989913.61,,,,,181166674.8,,,,,,589530275.8,821031174.7
115820,6bd64b16761956ff98c21b7f5e504474,430141,久日新材,2017/12/31,2016/12/31,0,母公司上年年初至报告期末,2018/4/25,年度报告,2019/2/28,55,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524662674_270150.pdf,,,1,73493632.17,,,,,,,,,,,,,,,,,,,,,,229641894.6,,,,,,16171320.29,,,,,,,,,,,,,,,,,,67356.9,,,,,,,,7425088.17,,,,,,,,51192724.09,,,,,,,,,,,,,,,,,,,377992016.2,1,,,,2100000,,,,,,,379000000,,,,,,14489768.14,,,,,,,,,,,,,,,,,,1383874.46,,,,,,99900,,,874725.29,,15120,397963387.9,,775955404.1,,1,181127558.8,,,,,,,,,,,,,,56200000,33315680.54,998494.89,,,,,,,,,1634287.59,,,2893544.78,,,,,597520.45,,,,,,,,,17619.9,,,,,,,,,,,,,,,,,1500000,,278284707,1,8000000,,,,,,,,,,,,,,,,,,,8000000,,286284707,1,79470000,,,,,,,,,305903687.4,,,,13003955.74,,,,,91293054.04,,,,,,489670697.2,775955404.1
39329,6bd64b16761956ff98c21b7f5e504474,430141,久日新材,2017/12/31,2017/12/31,0,合并年初至报告期末,2018/4/25,年度报告,2019/2/27,53,http://www.neeq.com.cn/disclosure/2018/2018-04-25/1524662674_270150.pdf,,,1,86883350.79,,,,,,,,,,,,,,,,,,,,,21065957.53,163334279.8,,,,,,12094475.05,,,,,,,,,,,,,,,,,,790407.55,,,,,,,,45092663.87,,,,,,,,137553016.7,,,,,,,,,,,,,,,,13596362.46,,,480410513.7,1,,,,2100000,,,,,,,,,,,,,372784956,,,,,,57733526.68,,2584591.96,,,,,,,,,,63469164.2,,,,,42025802.92,3630886.16,,,7040859.6,,20682729.4,572052516.9,,1052463031,,1,154454638.9,,,,,,,,,,,,,,33300000,95777998.76,7748575.75,,,,,,,,,11020675.6,,,18766967.7,,,,,828020.51,,,,,,,,,207870.61,,,,,,,,,,,,,,,,,42567929.33,,364672677.2,1,,,,,,,,,,57701719.91,,,,906603.77,,,6854250.12,5037308.84,,70499882.64,,435172559.8,1,79470000,,,,,,,,,305903687.4,,,,22989913.61,,,,,208926869.7,,,,617290470.7,,617290470.7,1052463031
